m2a1;t1
698;1296
2336;2943
4033;4643
5720;6359
7416;8056
9110;9719
10763;11369
12360;12992
13899;14491
15402;16018
16892;17514
18404;19017
19986;20629
21720;22329
23532;24164
25353;26028
27195;27830
28898;29503
30506;31120
32098;32710
33667;34313
35206;35865
36700;37329
38168;38789
39620;40217
41037;41639
42439;43093
43886;44519
45405;46030
47062;47698
48858;49461
50669;0
