m2a2;t2
447;1100
2276;2947
4181;4836
6143;6809
8010;8667
9824;10472
11735;12389
13713;14378
15551;16185
17294;17943
19108;19764
20985;21631
22921;23579
24673;25344
26386;27040
28147;28789
30006;30652
32010;32667
33994;34641
35960;36601
37683;38342
39350;40009
40987;41642
42628;43299
44360;45026
46351;47010
48383;49035
50240;50891
52205;52837
54073;54704
55924;56591
57583;58241
59163;59786
60677;61334
62160;62828
63644;64278
65190;65832
66811;67451
68559;69251
70197;70821
