m1a2;t2
411;1112
2029;2786
3648;4389
5265;5972
6862;7563
8450;9225
10011;10720
11563;12276
13103;13844
14636;15376
16186;16880
17737;18478
19301;20036
20871;21622
22440;23150
24001;24767
25577;26311
27140;27859
28735;29429
30304;31044
31874;32602
33466;0
