m1a3;t2
622;153
1915;1323
3207;2544
4485;3948
5790;5144
7095;6426
8410;7758
9704;9074
11006;10366
12295;11669
13586;12965
14853;14281
16114;15507
17393;16765
18658;18079
19955;19332
21229;20610
22516;21892
23800;23203
25073;24482
26362;25776
27639;27014
28934;28307
30258;29609
31569;30911
32868;32258
34152;33554
35415;34819
36672;36053
37949;37329
39236;38618
40522;39900
41773;41171
43048;42444
44362;43644
