m1a1;t3
600;1292
2315;3082
4194;4911
6200;6937
8201;8918
10122;10831
11989;12700
13806;14492
15592;16272
17365;18045
19138;19848
20965;21658
22836;23539
24716;25399
26633;27311
28555;29253
30477;31168
32367;33053
34225;34922
36076;36766
37918;38637
39775;40475
41637;42329
43497;44190
45356;46043
47227;0
